epoch,batch,d_loss,g_loss
2019-04-14 11:05:58,5,1670,-48.443294525146484,-11.031225204467773
2019-04-14 11:05:59,5,1675,6.747640609741211,-47.31907653808594
2019-04-14 11:05:59,5,1680,-43.29413986206055,-18.45399284362793
2019-04-14 11:05:59,5,1685,-43.40776824951172,1.324825406074524
2019-04-14 11:06:00,5,1690,-22.069969177246094,-24.324094772338867
2019-04-14 11:06:00,5,1695,-37.42639923095703,-31.180435180664062
2019-04-14 11:06:01,5,1700,-50.40797805786133,-15.651603698730469
2019-04-14 11:06:01,5,1705,19.414669036865234,-41.08769989013672
2019-04-14 11:06:01,5,1710,-7.673486709594727,-1.3937292098999023
2019-04-14 11:06:02,5,1715,-61.08327865600586,-0.37917327880859375
2019-04-14 11:06:02,5,1720,-58.25887680053711,11.697168350219727
2019-04-14 11:06:03,5,1725,-65.9573974609375,14.861564636230469
2019-04-14 11:06:03,5,1730,-16.434295654296875,21.761470794677734
2019-04-14 11:06:03,5,1735,-60.346351623535156,55.506980895996094
2019-04-14 11:06:04,5,1740,18.591960906982422,18.94710350036621
2019-04-14 11:06:04,5,1745,-21.570032119750977,19.017410278320312
2019-04-14 11:06:05,5,1750,-49.859458923339844,-8.626925468444824
2019-04-14 11:06:05,5,1755,-40.5244026184082,14.244458198547363
2019-04-14 11:06:05,5,1760,-37.72758865356445,23.047719955444336
2019-04-14 11:06:06,5,1765,-49.30339813232422,11.510851860046387
2019-04-14 11:06:06,5,1770,-34.47468185424805,32.27226257324219
2019-04-14 11:06:07,5,1775,-29.43692398071289,10.268209457397461
2019-04-14 11:06:07,5,1780,-38.482913970947266,6.00263786315918
2019-04-14 11:06:07,5,1785,-24.65253257751465,18.999366760253906
2019-04-14 11:06:08,5,1790,-76.30435180664062,36.595211029052734
2019-04-14 11:06:08,5,1795,-44.40057373046875,16.908092498779297
2019-04-14 11:06:09,5,1800,-46.202972412109375,35.47651672363281
2019-04-14 11:06:09,5,1805,-55.89081573486328,6.722336769104004
2019-04-14 11:06:09,5,1810,-58.4564094543457,-7.585290908813477
2019-04-14 11:06:10,5,1815,-57.63233947753906,13.357812881469727
2019-04-14 11:06:10,5,1820,-62.353607177734375,26.901687622070312
2019-04-14 11:06:11,5,1825,-77.79229736328125,9.41567611694336
2019-04-14 11:06:11,5,1830,-12.465865135192871,-11.93436050415039
2019-04-14 11:06:11,5,1835,-2.537416458129883,-42.298912048339844
2019-04-14 11:06:12,5,1840,-9.910938262939453,-54.792884826660156
2019-04-14 11:06:12,5,1845,-52.06062316894531,-6.182664394378662
2019-04-14 11:06:13,5,1850,-86.52062225341797,-2.3571677207946777
2019-04-14 11:06:13,5,1855,-68.05624389648438,5.952239990234375
2019-04-14 11:06:13,5,1860,-70.97999572753906,-15.04448127746582
2019-04-14 11:06:14,5,1865,-52.40827941894531,-35.21656799316406
2019-04-14 11:06:14,5,1870,-42.703128814697266,-40.658077239990234
2019-04-14 11:06:15,5,1875,-53.61655807495117,-5.78062629699707
2019-04-14 11:06:15,5,1880,-0.37005615234375,-29.703136444091797
2019-04-14 11:06:15,5,1885,-33.23579025268555,8.34560489654541
2019-04-14 11:06:16,5,1890,11.430482864379883,12.891464233398438
2019-04-14 11:06:16,5,1895,-13.537420272827148,-7.366785049438477
2019-04-14 11:06:17,5,1900,-34.142696380615234,21.53307342529297
2019-04-14 11:06:17,5,1905,-85.94426727294922,53.2591552734375
2019-04-14 11:06:17,5,1910,-70.90167999267578,33.950340270996094
2019-04-14 11:06:18,5,1915,3.181934356689453,12.298698425292969
2019-04-14 11:06:18,5,1920,-57.41449737548828,32.41258239746094
2019-04-14 11:06:19,5,1925,-49.20573043823242,22.66634750366211
2019-04-14 11:06:19,5,1930,-63.87151336669922,28.375595092773438
2019-04-14 11:06:19,5,1935,-62.196441650390625,27.368494033813477
2019-04-14 11:06:20,5,1940,-100.4531478881836,35.38205337524414
2019-04-14 11:06:20,5,1945,-68.8089370727539,6.367403507232666
2019-04-14 11:06:21,5,1950,-56.148345947265625,8.356857299804688
2019-04-14 11:06:21,5,1955,-63.03667449951172,18.81271743774414
2019-04-14 11:06:21,5,1960,-33.40757369995117,-23.662025451660156
2019-04-14 11:06:22,5,1965,-38.602394104003906,-33.75144958496094
2019-04-14 11:06:22,5,1970,-36.507537841796875,-17.498241424560547
2019-04-14 11:06:23,5,1975,-56.800872802734375,14.952131271362305
2019-04-14 11:06:23,5,1980,-63.42705154418945,51.67680358886719
2019-04-14 11:06:23,5,1985,-7.34077262878418,42.68260192871094
2019-04-14 11:06:24,5,1990,6.149255752563477,13.33662223815918
2019-04-14 11:06:24,5,1995,-9.636240005493164,0.23366928100585938
2019-04-14 11:06:25,5,2000,-28.496675491333008,13.772107124328613
2019-04-14 11:06:25,5,2005,-75.42424774169922,60.8612060546875
2019-04-14 11:06:25,5,2010,-27.369213104248047,-29.225723266601562
2019-04-14 11:06:26,5,2015,13.279010772705078,-62.732913970947266
2019-04-14 11:06:26,5,2020,-56.104774475097656,-1.1965389251708984
2019-04-14 11:06:27,5,2025,-26.1889705657959,-26.043933868408203
2019-04-14 11:06:27,5,2030,-37.01830291748047,-11.386313438415527
2019-04-14 11:06:27,5,2035,-57.10725402832031,-24.525907516479492
2019-04-14 11:06:28,5,2040,-37.56235122680664,-9.301898956298828
2019-04-14 11:06:28,5,2045,-43.541507720947266,-5.227565288543701
2019-04-14 11:06:29,5,2050,-66.59031677246094,84.97135925292969
2019-04-14 11:06:29,5,2055,-94.70948791503906,26.766124725341797
2019-04-14 11:06:29,5,2060,-115.13409423828125,48.94715881347656
2019-04-14 11:06:30,5,2065,26.551494598388672,-25.34397315979004
2019-04-14 11:06:30,5,2070,-9.317962646484375,-4.469776153564453
2019-04-14 11:06:31,5,2075,-48.67699432373047,10.735052108764648
2019-04-14 11:06:31,5,2080,-62.03187561035156,33.680267333984375
2019-04-14 11:06:31,5,2085,-17.10481071472168,5.61759614944458
2019-04-14 11:06:32,5,2090,2.054851531982422,-12.963510513305664
2019-04-14 11:06:32,5,2095,-15.472900390625,-0.972832202911377
2019-04-14 11:06:33,5,2100,-30.421161651611328,-14.288532257080078
2019-04-14 11:06:33,5,2105,-45.25679016113281,-20.70218276977539
2019-04-14 11:06:33,5,2110,-30.473331451416016,-22.563383102416992
2019-04-14 11:06:34,5,2115,-2.818354606628418,-17.785598754882812
2019-04-14 11:06:34,5,2120,-10.11128044128418,-15.927701950073242
2019-04-14 11:06:35,5,2125,-42.068931579589844,9.443239212036133
2019-04-14 11:06:35,5,2130,-67.2519760131836,8.161407470703125
2019-04-14 11:06:35,5,2135,-43.50847244262695,-1.7489757537841797
2019-04-14 11:06:36,5,2140,-61.322837829589844,-6.154852867126465
2019-04-14 11:06:36,5,2145,-35.29319763183594,-40.33200454711914
2019-04-14 11:06:37,5,2150,-68.59014892578125,-12.540716171264648
2019-04-14 11:06:37,5,2155,-68.49874114990234,-11.292585372924805
2019-04-14 11:06:37,5,2160,-31.034589767456055,-25.89767074584961
2019-04-14 11:06:38,5,2165,-10.736957550048828,-29.961824417114258
2019-04-14 11:06:38,5,2170,-79.10696411132812,-11.396350860595703
2019-04-14 11:06:39,5,2175,-53.97294616699219,-46.276039123535156
2019-04-14 11:06:39,5,2180,-33.243896484375,-12.535504341125488
2019-04-14 11:06:39,5,2185,-37.05281066894531,7.71107816696167
2019-04-14 11:06:40,5,2190,-52.147823333740234,1.6855735778808594
2019-04-14 11:06:40,5,2195,-49.815887451171875,4.077223777770996
2019-04-14 11:06:41,5,2200,-42.13710403442383,7.6660475730896
2019-04-14 11:06:41,5,2205,-38.89820861816406,41.35676193237305
2019-04-14 11:06:41,5,2210,-46.342689514160156,40.27638244628906
2019-04-14 11:06:42,5,2215,-17.02619171142578,58.50933837890625
2019-04-14 11:06:42,5,2220,-50.207489013671875,64.57843017578125
2019-04-14 11:06:43,5,2225,-57.488807678222656,28.802623748779297
2019-04-14 11:06:43,5,2230,-64.91889190673828,34.5887451171875
2019-04-14 11:06:43,5,2235,-50.69796371459961,43.1080436706543
2019-04-14 11:06:44,5,2240,-13.317845344543457,35.34600830078125
2019-04-14 11:06:44,5,2245,-48.88289260864258,8.768890380859375
2019-04-14 11:06:45,5,2250,-43.07012176513672,12.96668815612793
2019-04-14 11:06:45,5,2255,-67.89485931396484,20.15318489074707
2019-04-14 11:06:45,5,2260,-100.17739868164062,50.92142868041992
2019-04-14 11:06:46,5,2265,-62.156436920166016,2.290421962738037
2019-04-14 11:06:46,5,2270,-48.87657928466797,14.24656867980957
2019-04-14 11:06:47,5,2275,-53.41120910644531,11.027877807617188
2019-04-14 11:06:47,5,2280,-28.08827018737793,4.660111904144287
2019-04-14 11:06:47,5,2285,5.004795074462891,18.724563598632812
2019-04-14 11:06:48,5,2290,-47.76335525512695,29.375513076782227
2019-04-14 11:06:48,5,2295,-24.86933708190918,6.041110992431641
2019-04-14 11:06:49,5,2300,-81.1319580078125,14.97684097290039
2019-04-14 11:06:49,5,2305,-46.239986419677734,-24.390026092529297
2019-04-14 11:06:49,5,2310,-24.154090881347656,5.16903018951416
2019-04-14 11:06:50,5,2315,-24.615779876708984,-3.7536535263061523
2019-04-14 11:06:50,5,2320,-46.55744171142578,-7.407310485839844
2019-04-14 11:06:51,5,2325,-32.39563751220703,-24.565505981445312
2019-04-14 11:06:51,5,2330,-49.460391998291016,-50.22849655151367
2019-04-14 11:06:51,5,2335,-83.69511413574219,-29.145977020263672
2019-04-14 11:06:52,5,2340,-22.765247344970703,-33.258949279785156
2019-04-14 11:06:52,5,2345,-32.475948333740234,-7.0254807472229
2019-04-14 11:06:53,5,2350,-40.59504699707031,17.640514373779297
2019-04-14 11:06:53,5,2355,-55.40784454345703,9.471593856811523
2019-04-14 11:06:53,5,2360,-57.75248718261719,-12.581565856933594
2019-04-14 11:06:54,5,2365,-0.34078025817871094,-18.30992317199707
2019-04-14 11:06:54,5,2370,-41.95088195800781,-1.6418046951293945
2019-04-14 11:06:55,5,2375,-68.44929504394531,10.279354095458984
2019-04-14 11:06:55,5,2380,-31.87359046936035,3.524592399597168
2019-04-14 11:06:55,5,2385,30.20553207397461,18.5573673248291
2019-04-14 11:06:56,5,2390,-32.547691345214844,12.271530151367188
2019-04-14 11:06:56,5,2395,-52.00624084472656,-6.21592903137207
2019-04-14 11:06:57,5,2400,-29.07537841796875,-0.980313777923584
2019-04-14 11:06:57,5,2405,-90.98648071289062,-7.2442827224731445
2019-04-14 11:06:57,5,2410,-43.62364196777344,3.7828102111816406
2019-04-14 11:06:58,5,2415,-43.997989654541016,-8.984155654907227
2019-04-14 11:06:58,5,2420,-18.188901901245117,-26.60977554321289
2019-04-14 11:06:59,5,2425,-0.028936386108398438,-47.28862762451172
2019-04-14 11:06:59,5,2430,-28.692337036132812,-26.402738571166992
2019-04-14 11:06:59,5,2435,-67.18122863769531,-36.216190338134766
2019-04-14 11:07:00,5,2440,-27.29015350341797,7.26566743850708
2019-04-14 11:07:00,5,2445,-74.27806091308594,-8.186885833740234
2019-04-14 11:07:01,5,2450,-14.011415481567383,-27.753265380859375
2019-04-14 11:07:01,5,2455,-42.580718994140625,-39.945945739746094
2019-04-14 11:07:01,5,2460,-50.05998229980469,-9.824972152709961
2019-04-14 11:07:02,5,2465,-47.41286087036133,-25.435409545898438
2019-04-14 11:07:02,5,2470,-63.327186584472656,-7.398830413818359
2019-04-14 11:07:03,5,2475,-29.27835464477539,-64.54844665527344
2019-04-14 11:07:03,5,2480,-43.86968231201172,-25.753524780273438
2019-04-14 11:07:03,5,2485,-42.2715950012207,-1.9907279014587402
2019-04-14 11:07:04,5,2490,-12.623119354248047,14.575152397155762
2019-04-14 11:07:04,5,2495,-27.193727493286133,34.685646057128906
2019-04-14 11:07:05,5,2500,-65.14959716796875,52.78036880493164
2019-04-14 11:07:05,5,2505,-88.50536346435547,69.0589599609375
2019-04-14 11:07:05,5,2510,-27.96202850341797,22.82436752319336
2019-04-14 11:07:06,5,2515,-39.62166976928711,31.205829620361328
2019-04-14 11:07:06,5,2520,-61.63600158691406,18.056583404541016
2019-04-14 11:07:07,5,2525,-41.79969024658203,67.68880462646484
2019-04-14 11:07:07,5,2530,-72.05039978027344,39.07354736328125
2019-04-14 11:07:07,5,2535,-90.63340759277344,29.922218322753906
2019-04-14 11:07:08,5,2540,-74.39588165283203,-9.869270324707031
2019-04-14 11:07:08,5,2545,-61.02647399902344,54.23820877075195
2019-04-14 11:07:09,5,2550,-82.98365020751953,14.182284355163574
2019-04-14 11:07:09,5,2555,-16.5704345703125,-39.05034637451172
2019-04-14 11:07:09,5,2560,-74.07888793945312,-9.953463554382324
2019-04-14 11:07:10,5,2565,-32.864341735839844,-31.83339500427246
2019-04-14 11:07:10,5,2570,-83.85289001464844,-8.912874221801758
2019-04-14 11:07:11,5,2575,-46.354488372802734,-27.474088668823242
2019-04-14 11:07:11,5,2580,-47.05909729003906,-23.190073013305664
2019-04-14 11:07:11,5,2585,2.9322662353515625,-38.794288635253906
2019-04-14 11:07:12,5,2590,-55.07337951660156,-17.667438507080078
2019-04-14 11:07:12,5,2595,-87.46385192871094,-28.04730987548828
2019-04-14 11:07:13,5,2600,-58.41836166381836,-6.3378729820251465
2019-04-14 11:07:13,5,2605,-54.5275764465332,-5.169283866882324
2019-04-14 11:07:13,5,2610,-70.65142822265625,4.511826515197754
2019-04-14 11:07:14,5,2615,-19.094078063964844,-27.958984375
2019-04-14 11:07:14,5,2620,-10.698846817016602,17.186111450195312
2019-04-14 11:07:15,5,2625,-47.69159698486328,22.206422805786133
2019-04-14 11:07:15,5,2630,-35.20861053466797,22.112709045410156
2019-04-14 11:07:15,5,2635,-38.458030700683594,1.5683135986328125
2019-04-14 11:07:16,5,2640,-11.49097728729248,-24.020492553710938
2019-04-14 11:07:16,5,2645,-36.8519172668457,4.505536079406738
2019-04-14 11:07:17,5,2650,-52.55032730102539,5.502748012542725
2019-04-14 11:07:17,5,2655,33.422828674316406,18.33926010131836
2019-04-14 11:07:17,5,2660,-75.8422622680664,59.005592346191406
2019-04-14 11:07:18,5,2665,-70.34370422363281,53.2200927734375
2019-04-14 11:07:18,5,2670,-0.3800163269042969,25.31654930114746
2019-04-14 11:07:19,5,2675,-33.85208511352539,56.64672088623047
2019-04-14 11:07:19,5,2680,-57.61994171142578,18.93295669555664
2019-04-14 11:07:19,5,2685,-28.747217178344727,24.286880493164062
2019-04-14 11:07:20,5,2690,-64.98056030273438,39.494239807128906
2019-04-14 11:07:20,5,2695,-25.266834259033203,11.78335189819336
2019-04-14 11:07:20,5,2700,-44.44390106201172,3.8895726203918457
2019-04-14 11:07:21,5,2705,-52.51941680908203,14.425912857055664
2019-04-14 11:07:21,5,2710,-60.21255111694336,-1.6052165031433105
2019-04-14 11:07:22,5,2715,-38.237342834472656,9.894617080688477
2019-04-14 11:07:22,5,2720,-32.772483825683594,19.676172256469727
2019-04-14 11:07:22,5,2725,-49.41015625,-0.6578316688537598
2019-04-14 11:07:23,5,2730,-32.50309753417969,24.07559585571289
2019-04-14 11:07:23,5,2735,-87.99068450927734,72.10689544677734
2019-04-14 11:07:24,5,2740,-44.299476623535156,0.021116256713867188
2019-04-14 11:07:24,5,2745,-38.23609924316406,-2.9077563285827637
2019-04-14 11:07:24,5,2750,-65.51118469238281,-11.552830696105957
2019-04-14 11:07:25,5,2755,-50.397125244140625,-2.251547336578369
2019-04-14 11:07:25,5,2760,-54.661705017089844,2.2666194438934326
2019-04-14 11:07:26,5,2765,-52.097312927246094,-15.428988456726074
2019-04-14 11:07:26,5,2770,-70.30764770507812,-13.708394050598145
2019-04-14 11:07:27,5,2775,-73.33049011230469,-12.038188934326172
2019-04-14 11:07:27,5,2780,-49.579322814941406,-26.345130920410156
2019-04-14 11:07:27,5,2785,-60.074214935302734,-26.13080596923828
2019-04-14 11:07:28,5,2790,-44.84505081176758,-25.200973510742188
2019-04-14 11:07:28,5,2795,9.930612564086914,-37.26757049560547
2019-04-14 11:07:29,5,2800,-69.81697082519531,-6.466480255126953
2019-04-14 11:07:29,5,2805,-11.664999008178711,-22.62578010559082
2019-04-14 11:07:29,5,2810,-101.76420593261719,13.77879524230957
2019-04-14 11:07:30,5,2815,-42.98041915893555,-5.918304443359375
2019-04-14 11:07:30,5,2820,-30.408275604248047,-23.617258071899414
2019-04-14 11:07:31,5,2825,-30.179222106933594,17.457300186157227
2019-04-14 11:07:31,5,2830,-78.28773498535156,14.893095016479492
2019-04-14 11:07:31,5,2835,-18.46054458618164,-6.942010879516602
2019-04-14 11:07:32,5,2840,-50.042137145996094,-14.946002960205078
2019-04-14 11:07:32,5,2845,-82.89680480957031,-3.8016724586486816
2019-04-14 11:07:33,5,2850,-41.396575927734375,29.128141403198242
2019-04-14 11:07:33,5,2855,-43.69535446166992,32.3908805847168
2019-04-14 11:07:33,5,2860,-49.87300109863281,18.192848205566406
2019-04-14 11:07:34,5,2865,-76.16616821289062,30.301101684570312
2019-04-14 11:07:34,5,2870,15.12376594543457,13.533864974975586
2019-04-14 11:07:35,5,2875,-45.79819107055664,17.155353546142578
2019-04-14 11:07:35,5,2880,-40.95338439941406,-10.594371795654297
2019-04-14 11:07:35,5,2885,-13.997335433959961,-21.04067039489746
2019-04-14 11:07:36,5,2890,-16.31969451904297,-22.36574363708496
2019-04-14 11:07:36,5,2895,-24.83362579345703,15.12673282623291
2019-04-14 11:07:37,5,2900,-50.53657531738281,0.9392242431640625
2019-04-14 11:07:37,5,2905,-25.826845169067383,3.7079544067382812
2019-04-14 11:07:37,5,2910,-52.057491302490234,9.2398099899292
2019-04-14 11:07:38,5,2915,-18.900094985961914,-28.178720474243164
2019-04-14 11:07:38,5,2920,-23.803565979003906,-48.466548919677734
2019-04-14 11:07:39,5,2925,-9.729339599609375,-37.97930145263672
2019-04-14 11:07:39,5,2930,0.7603464126586914,-57.474666595458984
2019-04-14 11:07:39,5,2935,-34.580528259277344,-18.041671752929688
2019-04-14 11:07:40,5,2940,-27.5689697265625,-19.850868225097656
2019-04-14 11:07:40,5,2945,-44.03815460205078,-11.60387134552002
2019-04-14 11:07:41,5,2950,-43.43342590332031,13.438460350036621
2019-04-14 11:07:41,5,2955,-17.64437484741211,-13.886150360107422
2019-04-14 11:07:41,5,2960,-47.25212860107422,12.326112747192383
2019-04-14 11:07:42,5,2965,-69.20655822753906,13.471599578857422
2019-04-14 11:07:42,5,2970,-40.40174102783203,-4.339702606201172
2019-04-14 11:07:43,5,2975,-3.6181774139404297,-28.468664169311523
2019-04-14 11:07:43,5,2980,-54.148033142089844,12.021490097045898
2019-04-14 11:07:43,5,2985,-57.72533416748047,26.32437515258789
2019-04-14 11:07:44,5,2990,-55.573265075683594,4.118340015411377
2019-04-14 11:07:44,5,2995,-33.467063903808594,5.417451858520508
2019-04-14 11:07:45,5,3000,-58.84100341796875,1.6463184356689453
2019-04-14 11:07:45,5,3005,6.316427230834961,-32.06485366821289
2019-04-14 11:07:45,5,3010,-52.61319351196289,-21.343904495239258
2019-04-14 11:07:46,5,3015,-36.933143615722656,-16.492298126220703
2019-04-14 11:07:46,5,3020,-58.54832077026367,-15.998770713806152
2019-04-14 11:07:47,5,3025,-17.545207977294922,-41.14179229736328
2019-04-14 11:07:47,5,3030,-33.4618034362793,0.949122428894043
2019-04-14 11:07:47,5,3035,-7.741559982299805,-15.402763366699219
2019-04-14 11:07:48,5,3040,-18.293582916259766,-34.21479415893555
2019-04-14 11:07:48,5,3045,-57.93317794799805,-17.26789093017578
2019-04-14 11:07:49,5,3050,-35.02598190307617,-27.51074981689453
2019-04-14 11:07:49,5,3055,-43.88108825683594,-1.6672725677490234
2019-04-14 11:07:49,5,3060,-62.57937240600586,-4.089627742767334
2019-04-14 11:07:50,5,3065,-28.567903518676758,-41.79646301269531
2019-04-14 11:07:50,5,3070,-45.120628356933594,17.67047882080078
2019-04-14 11:07:50,5,3075,-56.71611022949219,3.0788280963897705
2019-04-14 11:07:51,5,3080,-47.5126953125,20.8270263671875
2019-04-14 11:07:51,5,3085,23.27454376220703,4.342567443847656
2019-04-14 11:07:52,5,3090,-42.00688171386719,17.74774932861328
2019-04-14 11:07:52,5,3095,-61.625946044921875,37.151065826416016
2019-04-14 11:07:52,5,3100,-65.79852294921875,59.809810638427734
2019-04-14 11:07:53,5,3105,-67.19970703125,30.944581985473633
2019-04-14 11:07:53,5,3110,-29.04777717590332,62.22218322753906
2019-04-14 11:07:54,5,3115,-22.390308380126953,36.222816467285156
2019-04-14 11:07:54,5,3120,-31.85780143737793,-6.692848205566406
2019-04-14 11:07:54,5,3125,-20.51264190673828,7.9218902587890625
2019-04-14 11:07:55,5,3130,-79.07576751708984,19.876373291015625
2019-04-14 11:07:55,5,3135,-57.95576095581055,-3.943065643310547
2019-04-14 11:07:56,5,3140,-40.72871780395508,5.075109004974365
2019-04-14 11:07:56,5,3145,-78.47377014160156,21.32422637939453
